Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Farinhas e Flocos",5197080,"3137","Mistura para Pão com Cereais Integrais sem Glúten",0.5,"","Ingredientes: Farinha de arroz integral, fécula (mandioca e batata), farinha de arroz, amaranto orgânico em flocos, gergelim, extrato de soja, linhaça dourada em grãos, chia em grãos, sal, fibra natural solúvel e emulsificantes naturais goma xantana e goma guar.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3137_pq.jpg","3137_md.jpg","3137_gr.jpg","124472,124473,124992,125132","83106","","Suply","300g","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Mistura para Pão com Cereais Integrais sem Glúten","mistura-para-pao-com-cereais-integrais-sem-gluten","","Comprar Mistura para Pão com Cereais Suply sem Glúten, com farinha de arroz integral, fonte de fibras e sem aditivos artificiais.",""
"A","Farinhas e Flocos",4982042,"1927","Mistura para Pão de Forma 500g",0.431,"","","",True,1,0,True,0,0,15.9,0,0,0,,,False,False,"1927_md.jpg","1927_pq.jpg","1927_gr.jpg","","81190","","Beladri","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","mistura-para-pao-de-forma-500g","","",""
"A","Farinhas e Flocos",4982043,"2100","Mistura para Pão Multigrãos",0.432,"","Ingredientes: Farinha de Arroz, Amido de Milho, Polvilho doce, Açúcar,  Fermento Biológico, Quinoa Grão, Alpiste, Linhaça Dourada, Gergelim, Emulsificante (INS415) e Ácido Cítrico.","",True,3,0,True,0,0,15.9,0,0,0,,,False,False,"2100_md.jpg","2100_pq.jpg","2100_gr.jpg","","81190","","Beladri","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","mistura-para-pao-multigraos","","",""
"A","Farinhas e Flocos",4994043,"2876","Mix de Pãozinho de Chia",0.7,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2876_pq.jpg","2876_md.jpg","2876_gr.jpg","","81090","","Sabor Alternativo","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","mix-de-paozinho-de-chia","","",""
"A","Farinhas e Flocos",4982054,"2474","Mix Dolci, Farinha para Doces",1.2,"","","",True,1,0,True,0,0,19.9,0,0,0,,,False,False,"2474_md.jpg","2474_pq.jpg","2474_gr.jpg","124472,124473","81084","","Schar","1Kg","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","mix-dolci-farinha-para-doces","","",""
"A","Farinhas e Flocos",6051874,"4439","Mix Fácil Panquecas Sem Glúten",0.4,"Mix Fácil Panquecas Sem Glúten e Sem Leite Domus, ideal para o preparo rápido de panquecas.","Mix Fácil Panquecas Sem Glúten e Sem Leite Domus, ideal para o preparo rápido de panquecas.

Ingredientes: Farinha de Arroz e Fécula de Batata. NÃO CONTÉM GLÚTEN, NÃO CONTÉM LEITE.

Modo de preparo: 200g de mix panquecas Domus, 2 ovos, 90gr de cenoura (beterraba ou espinafre), 4ml de óleo (colher de café), 300ml de água acrescente uma pitada de sal ou açúcar. Misturar.","",False,0,0,True,0,0,10.9,0,0,0,,,True,False,"4439_pq.jpg","4439_md.jpg","4439_gr.jpg","128479,124992,124472,124473,125319","85080","","Domus","200g","","",0,,47,"",,,0,,"","mix facil panqueca, domus, mix panqueca, panqueca sem gluten, panqueca sem leite, sem gluten, domus",0,0,,True,False,0,0,0,"","","Mix Fácil Panquecas Sem Glúten 200g Domus","mix-facil-panquecas-sem-gluten","","Mix Fácil Panquecas Sem Glúten e Sem Leite Domus, ideal para o preparo rápido de panquecas.",""
"A","Farinhas e Flocos",4982040,"1784","Mix Pan, Farinha para Pães, Bolos e Salgados Schar",1.2,"","","",True,2,0,True,0,0,34.9,0,0,0,,,False,False,"1784_md.jpg","1784_pq.jpg","1784_gr.jpg","","81084","","Schar","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","mix-pan-farinha-para-paes-bolos-e-salgados-schar","","",""
"A","Farinhas e Flocos",5135284,"3022","Panqueca de batata-doce Pancake Potato",0.5,"A Panqueca de batata-doce Pancake Potato é ideal para quem não abre mão de uma refeição deliciosa e saudável. Ideal para um pré-treino ou quem procura uma sensação prolongada de saciedade.","","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3022_pq.jpg","3022_md.jpg","","124472,124473,125132","82363","","Doctor Berger","320g","","",0,,47,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Panqueca de batata-doce Pancake Potato Sem Glúten","panqueca-de-batata-doce-pancake-potato","","A Panqueca de batata-doce Pancake Potato é ideal para quem não abre mão de uma refeição deliciosa e saudável. Ideal para um pré-treino ou quem procura",""
"A","Farinhas e Flocos",5326375,"mae_ter3","Pão de Mandioquinha Orgânico Bela Gil",0,"Pão de Mandioquinha Orgânico Bela Gil, Alternativa saudável ao pão de queijo. Sem leite ou derivados, crocante por fora e macio por dentro.","O Pão de Mandioquinha Orgânico Mãe Terra por Bela Gil é uma ótima opção para quem ama pão de queijo, mas busca uma alternativa saudável, sem leite e derivados. Crocante por fora e macio por dentro, é prático, muito saboroso e tem um toque delicioso de ervas (ah... consuma quentinho...)!

Ingredientes: Polvilho doce orgânico, mandioquinha em pó, polvilho azedo orgânico, fécula de mandioca orgânica, cúrcuma em pó, sal comum moído, orégano e manjerona. CONTÉM GLÚTEN.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"mae_ter3_pq.jpg","mae_ter3_pq.jpg","","124992,128479","83407","","Mãe Terra","300g","","",0,,0,"",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","pao-de-mandioquinha-organico-bela-gil","","",""
"A","Farinhas e Flocos",6051985,"4438","Quinoa Flocos Sem Glúten",0.6,"Quinoa em Flocos sem glúten Domus, alto teor de proteína, rica em cálcio e ferro.","A Quinoa em Flocos Domus é livre de glúten e leite. Possui alto teor de proteína e é rica em cálcio e ferro. Ideal para ser consumida no dia-a-dia. 

Ingredientes: Quinoa em flocos. NÃO CONTÉM GLÚTEN, NÃO CONTÉM LEITE.

Sugestão de consumo: Pode ser consumida como cereal, com leite (animal ou vegetal) ou iogurte, polvilhada na salada e frutas, substituída pelo arroz e pela farinha de trigo na mesma proporção.","",False,0,0,True,0,0,0,0,0,0,,,True,False,"4438_pq.jpg","4438_md.jpg","4438_gr.jpg","128479,125132,129536,124992,124472,128223,125319,124608","85080","","Domus","300g","","",0,,47,"",,,0,,"","Quinoa Flocos, Quinoa Flocos Sem Glúten, Quinoa Flocos Domus, Sem glúten",0,0,,True,False,0,0,0,"","","Quinoa Flocos Sem Glúten 300g Domus","quinoa-flocos-sem-gluten","","Quinoa em Flocos sem glúten Domus, alto teor de proteína, rica em cálcio e ferro.",""
"A","Farinhas e Flocos",4982064,"71","Quinoa Real em Flocos Orgânica",0.453,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"71_md.jpg","71_pq.jpg","71_gr.jpg","124472,124473,124607,124608,124992,128479","81091","","Vitalin","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","quinoa-real-em-flocos-organica","","",""
"A","Farinhas e Flocos",4982065,"72","Quinoa Real em Grãos Orgânico",0.454,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"72_md.jpg","72_pq.jpg","72_gr.jpg","124472,124473,124607,124608,124992,128479","81091","","Vitalin","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","quinoa-real-em-graos-organico","","",""
"A","Farinhas e Flocos",4982063,"577","Quinoa Real Vermelha em Flocos Orgânica",0.452,"","","",True,1,0,True,0,0,22.7,0,0,0,,,False,False,"577_md.jpg","577_pq.jpg","577_gr.jpg","124472,124473,124607,124608,124992,128479","81091","","Vitalin","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","quinoa-real-vermelha-em-flocos-organica","","",""
"A","Farinhas e Flocos",4982035,"1742","Quinoa Real Vermelha em Grãos Orgânica",0.424,"","","",True,1,0,True,0,0,35.4,0,0,0,,,False,False,"1742_md.jpg","1742_pq.jpg","1742_gr.jpg","124472,124473,124607,124608,124992,128479","81091","","Vitalin","","","",0,,47,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","quinoa-real-vermelha-em-graos-organica","","",""
"A","Farinhas e Flocos",4982046,"2156","Semente de Linhaça Dourada Orgânica",0.435,"","","",True,0,0,True,0,0,8.8,0,0,0,,,False,False,"2156_md.jpg","2156_pq.jpg","2156_gr.jpg","124472,124473,124474,124607,124608,124992","81091","","Vitalin","","","",0,,51,"Farinhas e Flocos",,0,0,,"","Semente de Linhaça Dourada Orgânica, Vitalin, Semente de Linhaça Dourada Orgânica Vitalin, Linhaça, Semente de Linhaça, Linhaça Dourada",0,0,"",True,False,0,0,0,"","","","semente-de-linhaca-dourada-organica","","",""
"A","Farinhas e Flocos",5326377,"mae_ter5","Tapioca Orgânica Bela Gil",0,"A Tapioca Orgânica Bela Gil é sem conservantes, sem glúten e sem lactose. Ideal para café da manhã ou para um lanche rápido. Combina com tudo e é muito saborosa.","A Tapioca Mãe Terra por Bela Gil é orgânica, sem conservantes artificiais e muito saborosa! Sem glúten e sem lactose, é perfeita para um café da manhã mais nutritivo

Ingredientes: Fécula de mandioca orgânica, água e acidulante ácido cítrico. NÃO CONTÉM GLÚTEN.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"mae_ter5_pq.jpg","mae_ter5_pq.jpg","","124992,128479","83407","","Mãe Terra","500g","","",0,,0,"",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","tapioca-organica-bela-gil","","",""
"A","Farinhas e Flocos",4982047,"2164","Torta Balanceada Sem Glúten",0.436,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2164_md.jpg","2164_pq.jpg","2164_gr.jpg","","81409","","Completo","400g","","",0,,0,"Farinhas e Flocos",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","torta-balanceada-sem-gluten","","",""
"A","Farinhas e Flocos",6104115,"4557","Total Mix, Mix de Farinhas Salgado",0.5,"A praticidade em um mix de farinhas, com tudo que você mais aprecia: Baixo carboidrato, grande quantidade de proteína, gorduras boas, com inúmeros nutrientes e fibras.","","",False,10,0,True,0,0,24.8,22.9,0,0,12/07/2018,19/07/2019,True,True,"4557_pq.jpg","4557_md.jpg","4557_gr.jpg","124472,124473,125132,128479,129536,130237","81192","","Giroil","250g","","",0,,47,"",,,0,,"descrHTM/4557.html","",0,0,,True,False,0,0,0,"","","Total Mix, Mix de Farinhas Salgado 250g Giroil","total-mix-mix-de-farinhas-salgadas-250g-giroil","","A praticidade em um mix de farinhas, com tudo que você mais aprecia: Baixo carboidrato, grande quantidade de proteína, gorduras boas, com inúmeros nutrientes e fibras.",""
"A","Funcionais",4982067,"980","Açaí em pó",0.2,"O Açaí em Pó Vis Vitalis reforça a saúde física e mental. Possui alto poder antioxidante é fonte de ômega 6, ômega 9, ferro, potássio e proteínas.","<strong>Açaí em Pó Vis Vitalis</strong>:
O açaí é uma das frutas mais completas da natureza, com capacidade de reforçar a saúde física e mental.
Benefícios:
<strong>É antioxidante</strong>;
Contém 33 vezes mais antocianinas que a uva;
É fonte de <strong>ômega 6, ômega 9, ferro, potássio, proteínas, cálcio e lipídios</strong>;
É considerado um dos alimentos mais nutritivos e energéticos.
Ingredientes: Polpa de Açaí (Euterpe oleracea) desidratada e Maltodextrina. Não contém glúten.
 Pode ser consumido com: Bolos, biscoitos, iogurtes, leite, sucos, shakes, sorvetes e muito mais.
","",True,0,0,True,0,0,0,0,0,0,,,False,False,"980_md.jpg","980_pq.jpg","980_gr.jpg","","81184","","Vis Vitalis","150g","","",0,,47,"Funcionais",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","acai-em-po","","",""
"A","Funcionais",4994045,"1930","Açaí em Pó",0.15,"O Açaí em Pó Cia Natural reforça a saúde física e mental. Possui alto poder antioxidante é fonte de ômega 6, ômega 9, ferro, potássio e proteínas.","Açaí em pó Cia Natural.
O açaí é fonte de vitamina E, vitaminas B1, B2  e B3, vitamina C e é rico em magnésio, potássio cálcio e fibras. Também possui um grande poder antioxidante e é considerado um dos alimentos mais nutritivos e energéticos.
","",True,3,0,True,0,0,19.9,0,0,0,,,False,False,"1930_pq.jpg","1930_md.jpg","1930_gr.jpg","","81182","","Cia Natural","100g","","",0,,47,"Funcionais",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","acai-em-po","","",""
"A","Funcionais",5163380,"3099","ArtroComplex",0.4,"","","",True,1,0,True,0,0,107.9,0,0,0,,,False,False,"3099_pq.jpg","3099_md.jpg","3099_gr.jpg","","81191","","Sanavita","330g,rende até 30 porções","","",0,,1003,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","artrocomplex","","",""
"A","Funcionais",4989483,"83","Berinjela 60 Cápsulas",0.8,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"81_pq.jpg","81_md.jpg","81_gr.jpg","","81213","","Sunflower","","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","berinjela-60-capsulas","","",""
"A","Funcionais",4993306,"2861","Biomassa de Banana Verde",101,"A biomassa de banana verde é produzida a partir de bananas verdes orgânicas. Não possui glúten, lactose e possui baixo índice glicêmico.","<h2>O que é a Biomassa de Banana Verde:</h2>
A biomassa de banana verde é produzida a partir de bananas verdes orgânicas.
Também possui baixo índice glicêmico, fazendo com que o corpo absorva açúcares em quantidade mais lenta.

<h2>Quais os benefícios da Biomassa de Banana Verde:</h2>
É rica em fibras e amido resistente. Possui vitamina A, potássio, manganês, fósforo e pectina. Promove maior sensação de saciedade.

<h2>Onde comprar Biomassa de Banana Verde:</h2>
Você encontra na loja Grão Natural em Porto Alegre ou através da tele-entrega: 3061 6240.
","",True,1,0,True,0,0,29.95,0,0,0,,,False,False,"2861_pq.jpg","2861_md.jpg","2861_gr.jpg","124472,124473,124607,124608,124992,125132","81108","","Novo Citrus","570g","","",0,,68,"4993306,4993307,4982051,4982050,Funcionais",,0,0,,"","biomassa de banana verde, comprar biomassa de banana verde, banana verde, biomassa de banana verde novo citrus, novo citrus, biomassa de banana verde sem glúten",0,0,"",True,False,0,0,0,"","","Comprar Biomassa de Banana Verde 570g","biomassa-de-banana-verde-570g","","A biomassa de banana verde é produzida a partir de bananas verdes orgânicas. Não possui glúten, lactose e possui baixo índice glicêmico.",""
"A","Funcionais",4993307,"2862","Biomassa de banana verde",100.55,"A biomassa de banana verde é produzida a partir de bananas verdes orgânicas. É rica em fibras e amido resistente. Possui vitamina A, potássio, manganês, fósforo e pectina.","A biomassa de banana verde é produzida a partir de bananas verdes orgânicas. É rica em fibras e amido resistente. Possui vitamina A, potássio, manganês, fósforo e pectina. Promove maior sensação de saciedade.

A Biomassa de Banana Verde também possui baixo índice glicêmico, fazendo com que o corpo absorva açúcares em quantidade mais lenta.","",True,2,0,True,0,0,18.9,0,0,0,,,False,False,"2862_pq.jpg","2862_md.jpg","2862_gr.jpg","124472,124473,124607,124608,124992,125132,128479","81108","","Novo Citrus","250g","","",0,,68,"4993306,4993307,4982051,4982050,Funcionais",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Comprar Biomassa de banana verde 250g","biomassa-de-banana-verde-250g","","A biomassa de banana verde é produzida a partir de bananas verdes orgânicas. É rica em fibras e amido resistente, vitamina A, potássio e manganês",""
"A","Funcionais",5045928,"2973","Café verde",0.09,"","","",False,1,0,True,0,0,29.6,0,0,0,,,False,False,"2973_pq.jpg","2973_md.jpg","2973_gr.jpg","124472,124473","81216","","Apisnutri","60 cápsulas de 500mg","","",0,,0,"Funcionais",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","cafe-verde","","",""
"A","Funcionais",5250495,"3159","Cápsulas de Magnésio Plus",0.5,"Cápsulas de Magnésio Plus","O Magnésio é um mineral muito importante para o organismo. Suas principais funções no corpo humano são: auxiliar a regulagem de vitaminas e minerais, colaborar para metabolização de carboidratos, proteínas e gorduras e auxiliar na absorção do cálcio contribuindo para melhorar a saúde óssea e controlar o seu crescimento.

O <strong>Magnésio</strong> auxilia na produção do óxido nítrico, contribuindo para o coração e circulação. o óxido nítrico que é o responsável pelo relaxamento dos vasos sanguíneos e combate sintomas como câimbras, formigamentos, espasmos musculares.

Ingredientes: 
Óleo de fígado de bacalhau, magnésio glicina, fosfato tricálcico, zinco glicina, niacina (vitamina B3), manganês glicina, cloridrato de piridoxina (vitamina B6), cloridrato de tiamina (vitamina B1), gelificante - gelatina farmacêutica, emulsificante - lecitina de soja, umectante - glicerina, glaceante - cera de abelha, corantes - INS 171, INS 104 e veículos - óleo de soja e água. Cápsula colorida artifi","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3159_pq.jpg","3159_md.jpg","3159_gr.jpg","124472,124473,125132,128479","83355","","Naturalis","100 Cápsulas de 1200mg","","",0,,1003,"",,,0,,"","",0,0,,True,False,0,0,0,"","","Comprar Cápsulas de Magnésio Plus 1200mg Naturalis","capsulas-de-magnesio-plus-1200mg-naturalis","","Comprar Cápsulas de Magnésio Plus 1200mg Naturalis. Grão Natural sem glúten e sem lactose.",""
"A","Funcionais",5014024,"1466","Chia",0.23,"","","",True,2,0,True,0,0,6.9,0,0,0,,,False,False,"1466_pq.jpg","1466_md.jpg","1466_gr.jpg","124472,124473,124992,125132","81290","","Talavera","200g","","",0,,51,"Funcionais",,0,0,,"","Chia talavera, chia em grãos talavera, talavera chia em grãos, chia em grãos",0,0,"",True,False,0,0,0,"","","","chia","","",""
"A","Funcionais",5014025,"2470","Chia em Grãos",0.23,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2470_pq.jpg","2470_md.jpg","2470_gr.jpg","124472,124473,124992,125132","81175","","Shambala","200g","","",0,,51,"Funcionais",,0,0,,"","Chia shambala, chia em grãos shambala, shambala chia em grãos, chia em grãos",0,0,"",True,False,0,0,0,"","","","chia-em-graos","","",""
"A","Funcionais",5031122,"2590","Cloreto de Magnésio",0.1,"Comprar Cloreto de Magnésio em cápsulas Vitalab na Grão Natural. O magnésio é um mineral essencial para o nosso organismo.","","",True,1,0,True,0,0,26.6,0,0,0,,,False,False,"2590_pq.jpg","2590_md.jpg","2590_gr.jpg","124472,124473,124992,125132","83307","","Vitalab","60 cápsulas de 500mg","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","cloreto-de-magnesio","","",""
"A","Funcionais",5045927,"2996","Cloreto de Magnésio P.A.",0.08,"","Ingredientes: Cloreto de Magnésio em Pó, Amido e Cápsula Gelatinosa.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"2996_pq.jpg","2996_md.jpg","2996_gr.jpg","124472,124473,124992","81932","","Medicina Natural","50 cápsulas de 500mg","","",0,,,"Funcionais",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","cloreto-de-magnesio-p-a-","","",""
"A","Funcionais",5031117,"2596","Colágeno Hidrolisado Collacel Cápsulas",0.35,"O Collacel Suplan Suplanatural é um Cápsulas é um suplemento alimentar composto de Colágeno Hidrolisado.","O Collacel Suplan Suplanatural é um Cápsulas é um suplemento alimentar composto de Colágeno Hidrolisado.

O Colágeno é a proteína mais abundante de formação dos tecidos de sustentação encontrada no reino animal, como pele, ossos, tendões e cartilagens.

O suplemento de Colágeno é necessário para que possuem alguma deficiência desta proteína.","",True,1,0,True,0,0,25.8,0,0,0,,,False,False,"2596_pq.jpg","2596_md.jpg","2596_md.jpg","124472","81226","","Suplan","60 comprimidos de 1100mg","","",0,,1003,"Funcionais",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Comprar Colágeno Hidrolisado Collacel Cápsulas","colageno-hidrolisado-collacel-capsulas","","Comprar Collacel Suplan Suplanatural em Cápsulas, suplemento alimentar composto de Colágeno Hidrolisado.",""
"A","Funcionais",4999419,"1857","Colágeno Hidrolisado Collacel, Sabor Frutas Vermelhas",0.45,"Collacel Suplanatural é um produto a base de colágeno hidrolisado, enriquecido com as vitaminas A e C.","Collacel Suplanatural é um produto a base de colágeno hidrolisado, enriquecido com as vitaminas A e C.","",True,0,0,True,0,0,74.8,0,0,0,,,False,False,"1857_pq.jpg","1857_md.jpg","1857_gr.jpg","124472,124473,124992,125132","81226","","Collacel","30 Envelopes - 12g cada","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Colágeno Hidrolisado Collacel, Sabor Frutas Vermelhas","colageno-hidrolisado-collacel--sabor-frutas-vermelhas","","Collacel Suplanatural é um produto a base de colágeno hidrolisado, enriquecido com as vitaminas A e C. Comprar na Grão Natural.",""
"A","Funcionais",4999417,"914","Colágeno Hidrolisado Collacel, Sabor Laranja",0.45,"Collacel Suplanatural é um produto a base de colágeno hidrolisado, enriquecido com as vitaminas A e C.","Ingredientes:  Gelatina - colágeno Hidrolizado em pó, Acidulante INS 330 Ácido Cítrico, Veículo Amido, Regulador de acidez INS 331 (iii) Citrato de Sódio, Antiumectante INS 551 Dióxido de Silício, Edulcorante INS 955 Sucralose, Vitamina C, Vitamina E, Vitamina A, Biotina, Vitamina D. Aroma idêndico ao natural de Laranja e corantes INS 110 Amarelo Crepúsculo / Sunset.","",True,1,0,True,0,0,74.8,0,0,0,,,False,False,"914_pq.jpg","914_md.jpg","914_gr.jpg","124472,124473,124992,125132","81226","","Collacel","30 Envelopes - 12g cada","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","colageno-hidrolisado-collacel-sabor-laranja","","",""
"A","Funcionais",4999416,"89","Colágeno Hidrolisado Collacel, Sabor Limão",0.45,"Collacel Suplanatural é um produto a base de colágeno hidrolisado, enriquecido com as vitaminas A e C.","Ingredientes: Gelatina - colágeno Hidrolizado em pó, Acidulante INS 330 Ácido Cítrico, Veículo Amido, Regulador de acidez INS 331 (iii) Citrato de Sódio, Antiumectante INS 551 Dióxido de Silício, Edulcorante INS 955 Sucralose, Vitamina C, Vitamina E, Vitamina A, Biotina, Vitamina D. Aroma idêndico ao natural de Limão.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"89_pq.jpg","89_md.jpg","89_gr.jpg","124472,124473,124992,125132","81226","","Collacel","30 Envelopes - 12g cada","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","colageno-hidrolisado-collacel-sabor-limao","","",""
"A","Funcionais",4999418,"1361","Colágeno Hidrolisado Collacel, Sabor Maracujá",0.45,"Collacel Suplanatural é um produto a base de colágeno hidrolisado, enriquecido com as vitaminas A e C.","","",True,1,0,True,0,0,74.8,0,0,0,,,False,False,"1361_pq.jpg","1361_md.jpg","1361_gr.jpg","124472,124473,124992,125132","81226","","Collacel","30 Envelopes - 12g cada","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","colageno-hidrolisado-collacel-sabor-maracuja","","",""
"A","Funcionais",5163378,"2247","Colágeno Limão e Clorofila",0.4,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2247_pq.jpg","2247_md.jpg","2247_gr.jpg","","81191","","Sanavita","300g, rende até 30 porções","","",0,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","colageno-limao-e-clorofila","","",""
"A","Funcionais",4999413,"2080","Colágeno, Abacaxi com Hortelã",0.4,"Seu aliado na saúde e beleza da pele. Único com colágeno hidrolisado, vitamina A, C, E e Zinco.","Ingredientes: peptídeos de colágeno hidrolisado,acidulante ácido cítrico, ascorbato de sódio (vitamina C), acetato de tocoferol ( vitamina E), sulfato de zinco mono-hidratado, palmitato de retinol (vitamina A), antiumectante dióxido de silício, edulcorante sucralose, aromas idênticos ao natural de abacaxi com hortelã e corante natural de clorofila. NÃO CONTÉM GLÚTEN.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2080_pq.jpg","2080_md.jpg","2080_gr.jpg","124472,124473,124992,125132","81191","","Sanavita","300g - Rende até: 30 porções","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","colageno-abacaxi-com-hortela","","",""
"A","Funcionais",4999414,"2246","Colágeno, Cappuccino",0.4,"Seu aliado na saúde e beleza da pele. Único com colágeno hidrolisado, vitamina A, C, E e Zinco.","Ingredientes: peptídeos de colágeno hidrolisado, amido de milho modificado, cacau lecitinado em pó, café solúvel em pó, canela em pó, ascorbato de sódio (vitamina C), acetato de tocoferol (vitamina E), sulfato de zinco mono-hidratado, palmitato de retinol (vitamina A), regulador de acidez bicarbonato de sódio, edulcorante sucralose, aromatizantes idênticos ao natural de cacau e baunilha. NÃO CONTÉM GLÚTEN.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2246_pq.jpg","2246_md.jpg","2246_gr.jpg","124472,124473,124992,125132","81191","","Sanavita","300g - Rende até: 20 porções","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","colageno-cappuccino","","",""
"A","Funcionais",4999411,"2081","Colágeno, Chocolate",0.4,"Seu aliado na saúde e beleza da pele. Único com colágeno hidrolisado, vitamina A, C, E e Zinco.","Seu aliado na saúde e beleza da pele. Único com colágeno hidrolisado, vitamina A, C, E e Zinco.

Sabor Chocolate.

Ingredientes: peptídeos de colágeno hidrolisado, cacau lecitinado em pó, ascorbato de sódio (vitamina C), acetato de tocoferol (vitamina E), sulfato de zinco mono-hidratado, palmitato de retinol (vitamina A), edulcorante sucralose, aroma idêntico ao natural. NÃO CONTÉM GLÚTEN.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2081_pq.jpg","2081_md.jpg","2081_gr.jpg","124472,124473,125132","81191","","Sanavita","300g - Rende até: 30 porções","","",0,,1003,"Suplementos Alimentares",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Colágeno, Chocolate","colageno-chocolate-sanavita-300g","","Comprar Colágeno Hidrolisado Sanavita. Seu aliado na saúde e beleza da pele. Único com colágeno hidrolisado, vitamina A, C, E e Zinco. Sabor chocolate",""
